LastName,NumPeopleRace,RankRace,PercentRace,RankAll,NumPeopleAll
COTO,"1,658",1618,83.10%,13885,1995
PINERO,"1,656",1619,79.70%,13440,2077
CAPETILLO,"1,656",1619,93.40%,15235,1773
LOYOLA,"1,654",1621,70.00%,12107,2362
WATKINS,"1,653",1622,1.30%,222,"122,447"
CURTIS,"1,653",1622,1.70%,280,"98,958"
BARRETT,"1,649",1624,1.70%,288,"95,896"
ORDUNO,"1,645",1625,94.50%,15446,1741
PECINA,"1,644",1626,88.10%,14622,1866
CHAVARIN,"1,643",1627,96.40%,15725,1705
DELAMORA,"1,642",1628,94.10%,15421,1745
NATIVIDAD,"1,641",1629,50.60%,9242,3244
COMPEAN,"1,640",1630,93.80%,15404,1748
VAQUERA,"1,638",1631,94.50%,15500,1734
LOSOYA,"1,635",1632,94.00%,15464,1739
HILARIO,"1,634",1633,65.10%,11500,2511
DAVIDSON,"1,633",1634,1.60%,269,"102,044"
POZO,"1,629",1635,89.00%,14849,1830
CAMPO,"1,627",1636,27.40%,5392,"5,943"
CARDIEL,"1,627",1636,88.90%,14847,1831
BUENTELLO,"1,627",1636,90.40%,15046,1799
MONSIVAIS,"1,627",1636,96.40%,15835,1688
ORTEGON,"1,626",1640,91.00%,15146,1786
NANEZ,"1,623",1641,90.90%,15154,1785
CHICO,"1,622",1642,66.60%,11774,2436
LUPERCIO,"1,622",1642,96.40%,15870,1683
SUNIGA,"1,621",1644,85.00%,14395,1906
ESCARCEGA,"1,621",1644,93.20%,15464,1739
MAISONET,"1,620",1646,86.50%,14574,1873
CASADO,"1,619",1647,85.70%,14482,1889
REYNOSA,"1,617",1648,91.80%,15309,1762
WILLIAMSON,"1,616",1649,1.40%,245,"112,216"
GREGORY,"1,616",1649,1.80%,312,"88,810"
BARROS,"1,615",1651,28.80%,5686,"5,598"
BATES,"1,612",1652,1.70%,293,"93,743"
URREA,"1,612",1652,90.30%,15154,1785
VILLICANA,"1,612",1652,94.00%,15652,1714
CHAMORRO,"1,611",1655,90.90%,15235,1773
CUESTA,"1,607",1656,79.80%,13787,2014
DUBON,"1,604",1657,89.50%,15093,1793
DOMINGUES,"1,603",1658,63.70%,11480,2516
ESPINDOLA,"1,603",1658,90.50%,15250,1771
PATLAN,"1,603",1658,93.40%,15640,1716
LAWSON,"1,601",1661,1.40%,235,"115,186"
FRESQUEZ,"1,601",1661,84.40%,14444,1896
MINAYA,"1,598",1663,92.20%,15509,1733
DAY,"1,596",1664,1.60%,271,"101,676"
GARRETT,"1,595",1665,1.50%,253,"107,777"
CARLSON,"1,586",1666,1.30%,225,"120,124"
MONTERROSO,"1,586",1666,92.90%,15710,1707
REINOSO,"1,585",1668,89.90%,15299,1763
FAZ,"1,585",1668,94.30%,15898,1680
LATORRE,"1,581",1670,45.50%,8712,"3,471"
JOYA,"1,578",1671,87.20%,14995,1809
FIMBRES,"1,578",1671,87.30%,15009,1807
RICARDO,"1,575",1673,60.20%,11123,2617
ABURTO,"1,572",1674,96.60%,16293,1628
CORTINA,"1,566",1675,67.20%,12248,2331
VILLASANA,"1,565",1676,92.40%,15790,1694
MIER,"1,564",1677,44.10%,8554,"3,546"
MARINEZ,"1,563",1678,88.80%,15327,1760
LEONARD,"1,561",1679,1.80%,308,"89,198"
LOWE,"1,561",1679,1.80%,309,"89,178"
ESPADA,"1,561",1679,90.20%,15524,1730
GERARDO,"1,556",1682,74.60%,13386,2087
GREENE,"1,555",1683,1.30%,228,"119,604"
LAGOS,"1,555",1683,70.90%,12868,2192
LOBO,"1,554",1685,46.70%,9039,3325
OCON,"1,552",1686,82.00%,14457,1893
ZAVALETA,"1,552",1686,94.70%,16208,1639
CARRERAS,"1,550",1688,76.00%,13648,2039
COSIO,"1,550",1688,84.60%,14841,1832
STANLEY,"1,548",1690,1.70%,292,"93,817"
ALAMILLO,"1,548",1690,93.30%,16042,1660
GIMENEZ,"1,545",1692,74.20%,13407,2083
EVANGELISTA,"1,542",1693,22.40%,4720,"6,871"
BALBOA,"1,541",1694,79.00%,14147,1950
CLAROS,"1,541",1694,90.60%,15759,1700
HENAO,"1,540",1696,92.30%,15980,1669
CLARKE,"1,539",1697,2.50%,476,"62,546"
LARSON,"1,538",1698,1.30%,224,"121,064"
FIELDS,"1,538",1698,1.50%,264,"103,242"
ALDAPE,"1,532",1700,90.10%,15759,1700
DERAS,"1,531",1701,90.10%,15759,1700
ATKINSON,"1,529",1702,3.00%,592,"51,489"
SEGUNDO,"1,528",1703,83.80%,14885,1824
HUEZO,"1,527",1704,96.30%,16635,1586
SIMS,"1,523",1705,1.40%,254,"107,244"
ESCALONA,"1,522",1706,75.80%,13812,2009
WEBER,"1,521",1707,1.40%,252,"107,866"
MEMBRENO,"1,520",1708,94.80%,16494,1604
GALEANA,"1,520",1708,95.80%,16631,1587
JUSTINIANO,"1,519",1710,82.70%,14813,1837
FUENTEZ,"1,519",1710,90.70%,15942,1674
DENNIS,"1,518",1712,2.00%,384,"74,784"
VILLALON,"1,518",1712,80.90%,14563,1876
MARQUES,"1,517",1714,23.80%,5041,"6,386"
HANSON,"1,516",1715,1.40%,251,"109,079"
MOSCOSO,"1,511",1716,84.70%,15177,1783
NICOLAS,"1,510",1717,26.10%,5525,"5,783"
PEDRO,"1,510",1717,29.40%,6143,"5,134"
FULLER,"1,504",1719,1.40%,256,"106,682"
BARNETT,"1,504",1719,1.60%,300,"92,287"
RODRIGES,"1,502",1721,94.30%,16596,1592
POSADAS,"1,501",1722,71.50%,13319,2099
LIZAMA,"1,501",1722,75.70%,13971,1982
BRIZUELA,"1,501",1722,90.40%,16035,1661
ALBARADO,"1,498",1725,66.00%,12520,2270
NOVA,"1,497",1726,70.20%,13153,2131
CAZAREZ,"1,497",1726,96.10%,16871,1557
ESTEVES,"1,496",1728,46.30%,9272,"3,231"
ABRIL,"1,496",1728,78.80%,14432,1898
RENTAS,"1,489",1730,84.40%,15286,1765
FOWLER,"1,488",1731,1.50%,267,"102,620"
COELLO,"1,488",1731,85.00%,15384,1751
DOMINGO,"1,487",1733,18.80%,4140,7922
BOWMAN,"1,482",1734,1.40%,268,"102,239"
MORELOS,"1,480",1735,89.50%,16092,1654
CAICEDO,"1,480",1735,89.90%,16138,1647
MARTI,"1,479",1737,36.70%,7604,"4,032"
CERVERA,"1,479",1737,82.40%,15088,1794
CORCHADO,"1,479",1737,93.50%,16673,1581
BREWER,"1,477",1740,1.50%,274,"100,465"
DEARMAS,"1,474",1741,84.00%,15364,1754
REBOLLEDO,"1,474",1741,93.20%,16673,1581
TOSTADO,"1,473",1743,94.20%,16810,1563
DELANGEL,"1,471",1744,95.90%,17067,1534
GILES,"1,470",1745,3.80%,805,"39,002"
SCHULTZ,"1,469",1746,1.40%,261,"104,962"
MORAGA,"1,467",1747,77.50%,14457,1893
URESTI,"1,467",1747,89.70%,16238,1635
MANN,"1,466",1749,1.80%,349,"81,022"
BASQUEZ,"1,466",1749,83.50%,15356,1756
OYOLA,"1,466",1749,91.00%,16444,1611
CANIZALES,"1,465",1752,93.70%,16802,1564
BERMEA,"1,463",1753,92.50%,16665,1582
AGUSTIN,"1,461",1754,36.70%,7711,3979
GATICA,"1,461",1754,92.60%,16694,1578
BANKS,"1,460",1756,1.50%,278,"99,294"
ORANTES,"1,459",1757,95.00%,17059,1535
HOLLAND,"1,458",1758,1.50%,276,"99,885"
WALSH,"1,455",1759,1.40%,265,"103,216"
DONES,"1,455",1759,38.60%,8096,"3,773"
VIVAS,"1,454",1761,88.00%,16109,1652
VIDAURRI,"1,453",1762,88.00%,16113,1651
MORADO,"1,452",1763,84.90%,15691,1710
SILVESTRE,"1,447",1764,63.90%,12549,2265
CARAVEO,"1,445",1765,91.40%,16673,1581
PENATE,"1,445",1765,93.00%,16906,1553
CRAIG,"1,442",1767,1.60%,307,"89,591"
STEELE,"1,442",1767,1.70%,331,"84,353"
BUSTILLO,"1,442",1767,85.20%,15805,1692
MANCERA,"1,442",1767,94.50%,17141,1526
BERLANGA,"1,441",1771,92.30%,16829,1561
BARKER,"1,440",1772,1.70%,325,"85,221"
SEPEDA,"1,437",1773,87.90%,16249,1634
AMADO,"1,436",1774,53.50%,10881,2686
CALDWELL,"1,434",1775,1.60%,301,"91,338"
TALAMANTEZ,"1,433",1776,88.10%,16314,1626
HIGAREDA,"1,432",1777,96.20%,17457,1489
BUITRAGO,"1,429",1778,91.70%,16859,1558
POWERS,"1,428",1779,1.60%,304,"90,401"
POLO,"1,424",1780,51.00%,10548,"2,790"
DELBOSQUE,"1,424",1780,91.20%,16819,1562
DELARIVA,"1,424",1780,92.50%,17001,1540
RAYO,"1,423",1783,80.10%,15207,1777
COLORADO,"1,423",1783,85.00%,15942,1674
COLMENERO,"1,421",1785,89.90%,16673,1581
JOVEL,"1,421",1785,95.80%,17510,1483
SCHNEIDER,"1,418",1787,1.40%,272,"100,553"
CHAMBERS,"1,418",1787,1.60%,305,"90,325"
PROVENCIO,"1,418",1787,85.00%,15980,1669
SOUZA,"1,416",1790,7.00%,1627,"20,168"
BRAUD,"1,416",1790,40.90%,8731,"3,465"
MILAN,"1,413",1792,26.60%,5960,"5,318"
QUINTANAR,"1,413",1792,93.10%,17209,1517
COLINDRES,"1,413",1792,94.80%,17449,1490
ZAMBRANA,"1,412",1795,89.60%,16714,1576
ARAUZ,"1,407",1796,91.90%,17101,1531
CASTILLA,"1,406",1797,85.80%,16219,1638
KELLER,"1,405",1798,1.50%,290,"94,300"
PEARSON,"1,402",1799,1.40%,281,"98,728"
TERRY,"1,402",1799,1.70%,336,"83,437"
BUENDIA,"1,402",1799,78.80%,15194,1779
COSTELLO,"1,401",1802,4.50%,1025,"31,266"
BARON,"1,399",1803,9.00%,2152,"15,464"
LORENZANA,"1,398",1804,77.80%,15061,1797
REEVES,"1,397",1805,1.80%,358,"79,817"
HAYNES,"1,395",1806,1.70%,341,"82,037"
PERSON,"1,395",1806,7.30%,1719,"19,129"
PAGE,"1,393",1808,1.70%,354,"80,493"
LOGAN,"1,388",1809,2.10%,465,"64,576"
SAPIEN,"1,387",1810,83.70%,16057,1658
BARTON,"1,386",1811,2.10%,447,"66,622"
VALIENTE,"1,386",1811,75.60%,14831,1834
BEJAR,"1,386",1811,90.20%,17040,1537
WADE,"1,383",1814,1.50%,297,"92,834"
TOBON,"1,382",1815,91.30%,17234,1514
VIVANCO,"1,381",1816,92.40%,17399,1495
MAJANO,"1,381",1816,94.80%,17748,1456
CANEZ,"1,376",1818,91.20%,17282,1508
JACOME,"1,374",1819,86.00%,16554,1597
VIDES,"1,374",1819,89.90%,17122,1529
OCANA,"1,373",1821,91.00%,17282,1508
PUIG,"1,372",1822,71.20%,14273,1926
BRENES,"1,371",1823,87.50%,16783,1566
MANTILLA,"1,369",1824,88.60%,16960,1546
GUEL,"1,368",1825,85.10%,16471,1607
MONCAYO,"1,368",1825,92.20%,17510,1483
CABANAS,"1,367",1827,82.00%,15984,1668
GRAVES,"1,364",1828,1.70%,340,"82,179"
MURCIA,"1,364",1828,92.20%,17540,1480
GODINES,"1,364",1828,94.30%,17846,1446
CABA,"1,363",1831,74.70%,14885,1824
ORDUNA,"1,363",1831,88.50%,17001,1540
CHRISTIAN,"1,361",1833,2.70%,597,"51,177"
ZERTUCHE,"1,361",1833,89.80%,17221,1515
FLETCHER,"1,360",1835,1.70%,352,"80,932"
GRANDA,"1,358",1836,66.20%,13573,2052
AGUADO,"1,355",1837,82.40%,16160,1645
BOSQUEZ,"1,355",1837,89.70%,17253,1511
FUERTE,"1,353",1839,85.70%,16688,1579
PAUL,"1,351",1840,1.90%,401,"72,248"
ANTHONY,"1,351",1840,2.60%,580,"52,146"
DISLA,"1,351",1840,92.90%,17755,1455
REDONDO,"1,348",1843,75.50%,15146,1786
GRIFFITH,"1,347",1844,1.70%,369,"77,429"
TISCARENO,"1,345",1845,92.80%,17813,1449
MATUS,"1,344",1846,41.30%,9215,"3,255"
RUSSO,"1,343",1847,2.80%,645,"48,126"
URQUIZA,"1,342",1848,94.90%,18153,1414
SANTIZO,"1,341",1849,94.20%,18057,1424
ONEILL,"1,338",1850,2.70%,633,"48,656"
CARBONELL,"1,338",1850,61.30%,12916,2182
NOGUERA,"1,337",1852,82.30%,16333,1624
VAUGHN,"1,335",1853,1.60%,327,"85,037"
ABRAHAM,"1,335",1853,5.20%,1250,"25,729"
RAFAEL,"1,335",1853,54.60%,11734,2445
MONTERROSA,"1,335",1853,94.70%,18209,1409
REVILLA,"1,334",1857,68.90%,14219,1936
FELAN,"1,334",1857,79.70%,15942,1674
BOWEN,"1,333",1859,1.70%,370,"77,078"
TERCERO,"1,333",1859,92.90%,17952,1435
JENNINGS,"1,332",1861,1.50%,321,"87,038"
LEONARDO,"1,332",1861,30.90%,7139,"4,315"
RAYMUNDO,"1,332",1861,60.50%,12815,2203
SAGASTUME,"1,331",1864,93.20%,18016,1428
HALE,"1,327",1865,1.60%,338,"82,955"
BRYAN,"1,326",1866,2.40%,542,"55,269"
BRADY,"1,324",1867,1.90%,411,"71,175"
ARAYA,"1,324",1867,62.80%,13273,2109
ARDON,"1,324",1867,87.00%,17170,1522
ZARCO,"1,324",1867,92.40%,17970,1433
MINJAREZ,"1,322",1871,92.30%,17970,1433
RODELA,"1,319",1872,87.10%,17221,1515
ESQUER,"1,319",1872,91.90%,17952,1435
ALZATE,"1,318",1874,90.00%,17660,1465
BEAS,"1,313",1875,90.00%,17710,1459
SERRA,"1,312",1876,23.80%,5747,"5,522"
LEMA,"1,312",1876,50.10%,11123,"2,617"
LEVARIO,"1,312",1876,89.80%,17695,1461
GUAMAN,"1,310",1879,96.00%,18626,1364
PARRILLA,"1,309",1880,77.60%,15849,1686
PUEBLA,"1,308",1881,93.40%,18269,1401
BENSON,"1,306",1882,1.60%,332,"84,233"
BANOS,"1,304",1883,81.40%,16517,1602
DELOERA,"1,304",1883,94.80%,18520,1375
MILES,"1,303",1885,1.60%,342,"81,933"
BERMEJO,"1,301",1886,87.80%,17521,1482
BIANCO,"1,298",1887,15.80%,3961,"8,228"
HOPKINS,"1,296",1888,1.40%,289,"94,603"
BECK,"1,295",1889,1.40%,295,"93,161"
MCDANIEL,"1,295",1889,1.50%,323,"86,317"
BONET,"1,295",1889,73.80%,15364,1754
ORTIS,"1,295",1889,74.80%,15516,1732
BETANCES,"1,291",1893,93.30%,18425,1384
ZELEDON,"1,290",1894,91.70%,18225,1407
QUINN,"1,289",1895,1.70%,386,"74,531"
BLAKE,"1,289",1895,1.90%,425,"69,279"
VALDERRAMA,"1,289",1895,83.70%,17001,1540
CARIAS,"1,289",1895,93.10%,18412,1385
BALL,"1,288",1899,1.70%,366,"77,561"
BLEA,"1,288",1899,76.90%,15942,1674
JUSINO,"1,288",1899,86.60%,17466,1488
LUJANO,"1,288",1899,94.20%,18594,1367
RAMSEY,"1,287",1903,1.70%,373,"76,625"
YZAGUIRRE,"1,287",1903,83.60%,17014,1539
ESCANDON,"1,287",1903,91.10%,18165,1413
SAMBRANO,"1,286",1906,84.90%,17221,1515
ALGARIN,"1,286",1906,87.40%,17596,1472
RODGERS,"1,285",1908,1.80%,394,"73,021"
NEIRA,"1,285",1908,84.50%,17186,1520
LITTLE,"1,284",1910,1.30%,266,"102,718"
STEVENSON,"1,283",1911,1.80%,395,"72,892"
BALDWIN,"1,282",1912,1.60%,361,"79,151"
DEHARO,"1,282",1912,95.50%,18847,1342
CATANO,"1,280",1914,87.10%,17619,1469
PARGA,"1,279",1915,88.50%,17846,1446
HORTON,"1,278",1916,1.50%,335,"83,523"
LEVY,"1,277",1917,3.60%,892,"35,464"
OSORNIO,"1,277",1917,96.80%,19079,1319
WATTS,"1,276",1919,1.50%,324,"86,228"
DAWSON,"1,275",1920,1.60%,355,"80,190"
MULLER,"1,273",1921,4.80%,1198,"26,744"
GUILLERMO,"1,273",1921,51.60%,11647,2469
CASTRUITA,"1,269",1923,96.20%,19079,1319
BUSH,"1,264",1924,1.60%,346,"81,524"
MUNGIA,"1,264",1924,81.00%,16829,1561
SEQUEIRA,"1,259",1926,43.60%,10245,"2,887"
FLEMING,"1,258",1927,1.40%,317,"87,949"
DIAL,"1,257",1928,11.30%,2990,"11,089"
FREIRE,"1,256",1929,66.50%,14482,1889
ZORRILLA,"1,256",1929,90.60%,18397,1387
VIDRIO,"1,256",1929,95.80%,19164,1311
DELOSREYES,"1,255",1932,33.80%,8212,3716
AISPURO,"1,255",1932,95.90%,19187,1309
RHODES,"1,254",1934,1.40%,310,"88,917"
DONIS,"1,254",1934,68.70%,14877,1825
BRACERO,"1,254",1934,91.60%,18582,1369
ROGEL,"1,253",1937,74.10%,15815,1690
BLANDON,"1,252",1938,71.90%,15439,1742
LUQUE,"1,252",1938,80.80%,16938,1549
FEDERICO,"1,251",1940,23.10%,5841,"5,426"
ALEJOS,"1,251",1940,89.00%,18239,1405
MANGUAL,"1,249",1942,85.80%,17748,1456
PIZANA,"1,248",1943,92.60%,18791,1348
CROSS,"1,247",1944,1.70%,382,"75,134"
GRACIANO,"1,247",1944,88.10%,18135,1416
LUCATERO,"1,247",1944,98.40%,19687,1267
FIGUEREDO,"1,246",1947,74.20%,15903,1679
LEANOS,"1,246",1947,93.60%,18953,1331
DASILVA,"1,245",1949,8.90%,2378,"13,978"
ARBOLEDA,"1,244",1950,76.90%,16383,1618
LYONS,"1,242",1951,1.50%,339,"82,258"
GROSS,"1,241",1952,1.70%,387,"74,285"
DEDIOS,"1,240",1953,70.80%,15375,1752
COLMENARES,"1,240",1953,91.40%,18712,1356
LOVE,"1,238",1955,1.60%,363,"78,323"
MARMOL,"1,237",1956,84.30%,17639,1467
MONTESINOS,"1,236",1957,96.30%,19480,1283
BYRD,"1,234",1958,1.40%,311,"88,811"
SUTTON,"1,232",1959,1.40%,319,"87,373"
SERVANTES,"1,232",1959,91.90%,18870,1340
PINALES,"1,232",1959,93.00%,19018,1325
GRADO,"1,231",1962,77.30%,16586,1593
SANMARTIN,"1,230",1963,84.50%,17748,1456
SALVATIERRA,"1,227",1964,85.50%,17952,1435
ALCORTA,"1,226",1965,89.80%,18619,1365
ALVARDO,"1,226",1965,92.60%,19028,1324
MONROE,"1,225",1967,2.30%,567,"53,475"
ZALDIVAR,"1,224",1968,88.90%,18499,1377
CADENAS,"1,224",1968,93.40%,19164,1311
CARDOZO,"1,220",1970,68.30%,15139,1787
BALCAZAR,"1,220",1970,94.40%,19388,1292
CONCHA,"1,219",1972,75.60%,16436,1612
ALDRETE,"1,219",1972,85.20%,17996,1430
CAMILO,"1,219",1972,85.80%,18101,1420
LLERENA,"1,218",1975,90.70%,18836,1343
VILLARRUEL,"1,218",1975,93.90%,19328,1297
BECKER,"1,216",1977,1.40%,315,"88,114"
SHARP,"1,215",1978,1.60%,371,"76,868"
CARINO,"1,215",1978,33.30%,8334,"3,654"
PINTOR,"1,215",1978,79.90%,17186,1520
CORNELIO,"1,213",1981,69.90%,15485,1736
PANTALEON,"1,213",1981,74.80%,16360,1621
ALVEAR,"1,213",1981,87.80%,18447,1382
GRAJALES,"1,213",1981,92.50%,19164,1311
WARNER,"1,211",1985,1.50%,344,"81,824"
SHELTON,"1,210",1986,1.40%,313,"88,326"
MERA,"1,210",1986,76.30%,16635,1586
MADERO,"1,210",1986,82.90%,17702,1460
POTTER,"1,209",1989,1.70%,413,"71,103"
BARRANCO,"1,209",1989,62.20%,14168,1945
SABALA,"1,208",1991,68.40%,15269,1767
DIAZDELEON,"1,207",1992,94.70%,19575,1275
HODGES,"1,205",1993,1.70%,428,"68,868"
MAEZ,"1,204",1994,76.20%,16673,1581
ARELLANES,"1,202",1995,87.00%,18461,1381
ABUNDIS,"1,202",1995,92.60%,19313,1298
BARBER,"1,201",1997,1.60%,376,"76,504"
URZUA,"1,200",1998,95.00%,19734,1263
ESCUTIA,"1,200",1998,98.00%,20234,1224
